,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_T8,bioplanet_1328_T cell receptor/Ras pathway_View_cDC,bioplanet_301_Autoimmune thyroid disease_View_NK,bioplanet_333_Salmonella infection_View_NK,bioplanet_304_Graft-versus-host disease_View_B,bioplanet_167_Eukaryotic protein translation_View_cM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_B,bioplanet_898_Generation of second messenger molecules_View_NK,bioplanet_98_Activation of PKC through G-protein coupled receptors_View_B,bioplanet_78_Beta-arrestins in GPCR desensitization_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T4,bioplanet_303_Allograft rejection_View_B,bioplanet_303_Allograft rejection_View_NK,bioplanet_333_Salmonella infection_View_cM,bioplanet_913_eIF4E release_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T8,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_ncM,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_B,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_T8,bioplanet_324_CTL mediated immune response against target cells_View_T8,bioplanet_640_Alpha-4 beta-7 integrin signaling_View_T4,bioplanet_686_Interferon alpha/beta signaling_View_NK,bioplanet_1698_Translation factors_View_T8,bioplanet_611_Interferon signaling_View_cDC,bioplanet_333_Salmonella infection_View_T8,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T4,bioplanet_304_Graft-versus-host disease_View_NK,bioplanet_166_eIF2 regulation_View_cM,bioplanet_1141_Diurnally regulated genes with circadian orthologs_View_cDC,bioplanet_564_PD-1 signaling_View_NK,bioplanet_921_CD28 co-stimulation_View_cDC,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_ncM,bioplanet_686_Interferon alpha/beta signaling_View_ncM,bioplanet_464_Antigen processing and presentation_View_NK,bioplanet_776_Prostaglandin biosynthesis and regulation_View_T4,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T8,bioplanet_474_Intestinal immune network for IgA production_View_NK,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_View_NK,bioplanet_1287_eIF4E and p70 S6 kinase regulation_View_NK,bioplanet_1495_CHL1 interactions_View_T4,bioplanet_300_Asthma_View_B,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation_View_T8,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_View_B,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cM,bioplanet_611_Interferon signaling_View_ncM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cDC,bioplanet_304_Graft-versus-host disease_View_T8,bioplanet_1404_Cap-dependent translation initiation_View_T8,bioplanet_611_Interferon signaling_View_B,bioplanet_686_Interferon alpha/beta signaling_View_B,bioplanet_1404_Cap-dependent translation initiation_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_NK,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_View_T8",bioplanet_1529_Endosomal/vacuolar pathway_View_cM,bioplanet_1529_Endosomal/vacuolar pathway_View_B,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_cM,bioplanet_329_T helper cell surface molecules_View_T8,bioplanet_690_NF-kappaB activation_View_B,bioplanet_901_Costimulation by the CD28 family_View_NK,bioplanet_924_TRAF6-mediated induction of TAK1 complex_View_B,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway_View_B,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration_View_cM,bioplanet_686_Interferon alpha/beta signaling_View_cM,bioplanet_1361_Interleukin-2/STAT5 pathway_View_NK,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_NK,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_NK,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_NK,bioplanet_686_Interferon alpha/beta signaling_View_cDC,bioplanet_49_4-1BB-dependent immune response_View_cDC,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_T8,bioplanet_87_Corticosteroids and cardioprotection_View_T4,bioplanet_243_Internal ribosome entry pathway_View_cM,bioplanet_167_Eukaryotic protein translation_View_NK,bioplanet_1168_Post-elongation processing of intronless pre-mRNA_View_B,bioplanet_322_B lymphocyte cell surface molecules_View_T8,bioplanet_1504_Cleavage of growing transcript in the termination region_View_B,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_NK,disease
2.0_1004_SLE_managed,0.1479238273740869,0.18108984375,0.14476657979870597,0.2912753115264798,0.26133797909407663,0.257660227585574,0.08639091836734694,0.10701278556593978,0.14032142857142857,0.07405078125,0.13888270814530684,0.2883454219525648,0.19836663298812832,0.36974099713988556,0.10067317708333334,0.14767858591046715,0.22594775390625,0.10701513671875,0.250141196013289,0.13092975057670128,0.36730023955283475,0.10981756919374247,0.16603716413551403,0.23270406574394464,0.21380868675595238,0.24887518021914648,0.23020681407942237,0.2068479028949168,0.08273117288327897,0.19098404947916667,0.10399479951763642,0.14418724798387098,0.142339375,0.201637451171875,0.18371942425291335,0.08086896471410272,0.2718819204152249,0.0610717484423676,0.28573963200934577,0.11060185185185185,0.022298691335740074,0.23055051020408163,0.2896909103007719,0.24995850340136055,0.13706865834633383,0.2079961402529762,0.14790078125,0.1542845493290573,0.7205861852396076,0.17623839893100096,0.1439751275510204,0.7641039169520548,0.17673891545316237,0.6460152522309234,0.6092126451724735,0.5818577097505668,0.3297326443057722,0.2884298975246207,0.17019132653061225,0.09454264018691588,0.24197040816326532,0.1110262390670554,0.3285716653666147,0.15801017696957878,0.12244945482866045,0.33153855140186916,0.1749268691588785,0.28323792834890965,0.17775,0.0981703125,0.17340886678200693,0.16207296430004012,0.241096166703811,0.22828326003298516,0.1002897071872227,0.13943751966027051,0.1398453962980541,0.1658104880581516,1
2.0_1054_SLE_managed,0.1433747872599076,0.177525,0.13814959016393444,0.27094319216757745,0.253005528062527,0.25180242304175554,0.08313053945249597,0.0962795613236187,0.13376909362778927,0.07316813725490197,0.1383867237008872,0.2788800213256735,0.18867401417811255,0.3666287061024755,0.08353333333333333,0.1424398420404814,0.24750600961538463,0.09750827205882354,0.24358749016964387,0.10319303884026258,0.32322729759299784,0.09545662582734826,0.17115492657103826,0.2437573249452954,0.23050994397759106,0.20581493891320204,0.18933420468948037,0.19289420898307344,0.09248575129533679,0.2060314338235294,0.0961786092014807,0.15204013282732448,0.15955086538461538,0.21711613581730768,0.18093560682722798,0.06914183940471809,0.23219625273522976,0.06183171106557377,0.2814462943989071,0.10908819064966606,0.015013783269961976,0.2273408078368223,0.24702468018852045,0.2543884594739667,0.1471662780656304,0.2201330843635531,0.16041229411764707,0.1342773122698404,0.7335511825185097,0.17189643719806763,0.13654654790660226,0.7659529814665592,0.16782215020968358,0.6635474058505124,0.6048066589905968,0.5290067096081589,0.3329016083765112,0.2446454721427369,0.14209185453569512,0.09364152625986644,0.24409640365002683,0.09252904301817345,0.33132566925734025,0.1813330634715026,0.11263146630236795,0.32441034836065574,0.18571734972677595,0.2606415072859745,0.20410863970588233,0.10247941176470589,0.16454127461706783,0.14806178707224335,0.22927757216876388,0.23095531983285117,0.08244136385913324,0.10356340759896558,0.1319160206718346,0.17210853066180934,1
2.0_1754_SLE_managed,0.05386530292868321,0.14762177985948477,0.1259553685897436,0.20098246527777777,0.22151671493902436,0.20096423406486133,0.07283934375000001,0.08337013888888888,0.06658017857142857,0.06029371584699454,0.13679310260903427,0.24534825168918917,0.16809943693693694,0.2971581258963327,0.07173155737704918,0.13733278577716299,0.24907536764705882,0.07831659836065576,0.2142268023255814,0.17797095070422533,0.35716916885930966,0.10884423676012461,0.16329104817708334,0.14493115694164987,0.21629696038251364,0.17091184607645873,0.12059267912772587,0.1718304369918699,0.07638422640666033,0.15582453893442624,0.09432694892473117,0.12692874140666313,0.1475295365418895,0.2123421833221925,0.15778222736625516,0.08542010853180584,0.1828967555331992,0.04140711805555555,0.23671067708333335,0.08266473765432099,0.04190634735202492,0.20477830208333334,0.2354897461693236,0.22557558333333333,0.13323046711739397,0.2081812399202105,0.14029147540983605,0.1554685797713108,0.6214916416306056,0.15308463913690476,0.113902060546875,0.7311385021333932,0.14968376937984498,0.5462173038229376,0.5828341186915249,0.47484045138888886,0.32950860479409955,0.26101180157870296,0.06678822916666666,0.07701553819444444,0.21726206250000002,0.06259080357142857,0.27007965196681005,0.17290888377765826,0.1106336111111111,0.20221848958333333,0.07432520833333335,0.2405782986111111,0.18916553534836067,0.07240081967213115,0.0729364185110664,0.15268306507442023,0.17752212661339892,0.17202291666666666,0.05997336956521739,0.13549510700567036,0.09237811046511628,0.07743611111111111,1
2.0_IGTB498_normal_na,0.09572202729044833,0.13798018292682926,0.12406236592093167,0.24707918326693226,0.2463769996050163,0.22357303450226246,0.06886493927125506,0.09114871071270474,0.11714632735685367,0.0775947662601626,0.11599564174583689,0.27384624958967063,0.16678233013890384,0.2767341079059829,0.09064989837398374,0.12322759959795322,0.22647084263392858,0.08032431402439023,0.23766008379625272,0.09402158869395712,0.31691698155645526,0.08486902220324509,0.13853103212151396,0.22711052046783625,0.19229148519163763,0.20046756822612083,0.1572011101622545,0.1701599698765912,0.06949329836829837,0.15524866615853658,0.09161939339416526,0.11656166404405978,0.11753879464285714,0.16964390345982142,0.15720927401505091,0.059342304619707444,0.19958647660818712,0.03983536686586986,0.2536884337649402,0.08242548325217648,0.014559350982066609,0.22169531039136303,0.24632195231668916,0.24061653171390013,0.09301972756410257,0.18917673788265305,0.10623963414634145,0.12493492369134217,0.7172182047584715,0.1576916148544438,0.11787654984817814,0.7599691363180755,0.14882599833225238,0.6494072022160665,0.5419926994301995,0.5251843229869546,0.2893231670673077,0.2537370670265407,0.12052547233468286,0.07759763722886233,0.23039278002699054,0.086965008675535,0.24439691005608977,0.11510364708533653,0.12110332005312086,0.2229995019920319,0.10192161354581673,0.22937508300132803,0.1416877381859756,0.09158338414634147,0.13508327485380117,0.12986735577379258,0.20359123168498167,0.1908919615655027,0.07841031508537229,0.10316273258904839,0.12068486959796629,0.0855479194333776,0
2.0_1621_SLE_managed,0.06060236945019554,0.1325659090909091,0.14410825596816976,0.3294395953065134,0.28951881105240523,0.24615422691422936,0.08966826511335012,0.11304164671136653,0.07585709787693415,0.08382272727272728,0.1601722613324176,0.3238404758662945,0.19450318421870144,0.39450311336126626,0.09806666666666666,0.15823346111542444,0.2691573925959781,0.07299460227272728,0.28020867260265947,0.15909489302967564,0.3978526039178213,0.15887342287342288,0.18927011494252874,0.22948045548654245,0.2417580627705628,0.28143288474810213,0.11819826007326006,0.2039261634426689,0.09237649187404774,0.16757395833333333,0.11095448646644421,0.13029853372434017,0.1664807495429616,0.24076315413619745,0.19371917127855828,0.09728171895308992,0.17509303830227743,0.044681109315134096,0.2847212643678161,0.10282726692209451,0.050754750457875454,0.27873636125104956,0.3270607978977544,0.2468478904282116,0.1453897835195531,0.2300330019804997,0.16199209090909092,0.17035952885926375,0.7189722978530304,0.182862507684119,0.14679270800535263,0.7661814445828145,0.17242854517508688,0.6499266554066325,0.6216569677219118,0.5619850440806045,0.3744814507681565,0.33395520783564264,0.06487549853064652,0.09417012891123881,0.23225509026028546,0.09945367038503058,0.3499019945879888,0.19474648655726257,0.1443420498084291,0.23400951867816092,0.09495129310344828,0.30221000957854405,0.21273970170454545,0.08547545454545455,0.08233442028985508,0.16664384920634923,0.2265711292897047,0.22302053752535497,0.09608127532581316,0.1789705910031997,0.13334437789233203,0.05624217752234994,1
4.0_HC-580_normal_na,0.12050927119129438,0.0,0.12802975326560231,0.20425786163522014,0.23464301769488285,0.21466314525810323,0.06958943137254901,0.09301395440251572,0.08965833333333333,0.0,0.11735433248156837,0.2600668786433492,0.17212895206527282,0.32606700680272105,0.0,0.12415117086823453,0.21151793032786884,0.0,0.22644756041951664,0.12136407323883162,0.33279418616177636,0.07981447348823355,0.14658755896226414,0.2028510631443299,0.0,0.18741685459621996,0.15035772034182307,0.1742915899677865,0.0743856215213358,0.0,0.08972207851491175,0.0,0.1368811475409836,0.2049379482581967,0.15620684835779175,0.05734827683127216,0.21255811050257734,0.045571295204402514,0.24423525943396227,0.07242513976240392,0.014889808143431636,0.2130239869281046,0.2527828856066614,0.24123581699346405,0.12409738775510204,0.2016294886807182,0.0,0.13645292462911743,0.7028249143835616,0.15297548727824464,0.11370793504901962,0.0,0.15201760640631856,0.629687138270935,0.5933510204081633,0.4955876361655773,0.2938338010204082,0.23824157414750197,0.08088455882352942,0.07762663784067086,0.23068369281045753,0.08287352941176471,0.2888799744897959,0.16287332589285716,0.09770550314465408,0.23743337264150943,0.11645919811320755,0.22565723270440252,0.0,0.0,0.13275676546391751,0.12524582960977063,0.18311647230320702,0.1700253884572697,0.078599147485081,0.1046494259606373,0.10488532831737346,0.11078380503144654,0
4.0_1772_SLE_managed,0.10059746943545488,0.1779156746031746,0.14126906953564727,0.23323291412601624,0.24766388768976186,0.2182569849925204,0.07231694690265486,0.10029110560636856,0.08306684576485461,0.06288773148148147,0.12786217663614094,0.27476016503228895,0.19015696069545154,0.3421234618539787,0.07831944444444444,0.12802908512843852,0.2508906950672646,0.08613628472222223,0.23935013205735065,0.10853254786947142,0.3245053055763007,0.1030621014154612,0.14863160966082317,0.2137882807443366,0.22151273148148146,0.2212284418824164,0.12220422596826878,0.1936325197055324,0.0782490677902901,0.1851394675925926,0.10242542781274587,0.1503239247311828,0.14832017937219732,0.21517367923206276,0.17062673140620294,0.07530396038113588,0.16541330400485435,0.06121358930386179,0.24433362709603657,0.08753751693766938,0.026928079794680353,0.2360804203539823,0.25754342481951703,0.24403134218289085,0.12043936423297785,0.21904753229767243,0.14697722222222223,0.13792341049017284,0.7072700492086713,0.16204597731422954,0.1210077606471239,0.751820205479452,0.16794358869824164,0.6310836668937717,0.5710758362956887,0.48772443461160275,0.33567888638228055,0.25600269168533735,0.08453060471976402,0.08791729653624662,0.2329820796460177,0.0914942056468605,0.30221539171452005,0.15934677822497947,0.10810583079268292,0.22851329077743904,0.09322629573170732,0.2523030360772358,0.18375607638888888,0.09645,0.10011933656957929,0.1451953258671644,0.192645171686394,0.18852519727403155,0.08117944401692959,0.12870305604589585,0.10949173355285725,0.12429954268292683,1
2.0_1250_SLE_managed,0.1290957113732343,0.16355405405405404,0.1291656878277972,0.18155533854166667,0.21729471544715448,0.1766700767263427,0.06389855555555556,0.06970884627525252,0.0799515873015873,0.059970720720720724,0.12490044924539564,0.23824594594594595,0.17325201550982802,0.2622652576489533,0.06475900900900901,0.12607324090760155,0.21314615683229812,0.08465287162162162,0.208921834625323,0.09642515836609873,0.2875057213428773,0.08180894724874943,0.14624348588423294,0.18051798165137614,0.2108242438867439,0.15772862057667103,0.16404696026603,0.17642811114190687,0.05633269653052262,0.15594214527027028,0.07399363086510263,0.12983870967741934,0.13709332298136645,0.19835042216614907,0.15328831719977554,0.055545906130352506,0.2287771543250328,0.05198409386837122,0.23160249467329547,0.07696753998316498,0.019226466575716236,0.17904296296296296,0.20777870753100108,0.21651444444444445,0.11472538647342995,0.19527221975746822,0.14136256756756757,0.1357035210817377,0.6713670712221046,0.14641868386243387,0.11173862847222223,0.7299695483154387,0.1548631738900634,0.605306896829229,0.5559849168008588,0.5100154320987654,0.23345778985507248,0.2002851093860268,0.07373425925925926,0.0712966185290404,0.21190333333333333,0.05975793650793651,0.23386453804347826,0.14763794912439612,0.09413077651515152,0.24095152698863637,0.12366022727272727,0.21346490293560605,0.19073849239864865,0.07916891891891892,0.13623420707732636,0.11788700356222526,0.1483271221532091,0.1727240975935829,0.06433140096618359,0.09643196711545336,0.09816033591731266,0.11883120265151516,1
2.0_1193_SLE_managed,0.11035812190142898,0.1485418618266979,0.12764646426408238,0.19994389763779527,0.2389031537568123,0.19216450237426108,0.07212569597069597,0.0824928915135608,0.09245813710099424,0.05826571038251366,0.13966255124665328,0.2617957132957133,0.17151452436688658,0.2921078905820978,0.05832308743169399,0.14161799062226596,0.22779400510204081,0.09410220286885246,0.2293540335633359,0.1300252624671916,0.3217199172218857,0.08772311468094601,0.16088847194881892,0.15873560367454068,0.22463712431693988,0.16136065543890346,0.1476625669344043,0.1722044843479931,0.07603558858768908,0.14910852117486337,0.08434505969011938,0.12036118455843468,0.15066617346938777,0.22397648278061225,0.1503208661417323,0.0678715399231334,0.20804382655293088,0.04727665682414698,0.2207798966535433,0.07183770778652668,0.023422690763052208,0.21131141636141637,0.23251515916279694,0.21983620268620266,0.13121916392092256,0.21025464650145773,0.15204729508196724,0.15653451550263534,0.6382197233907405,0.15547901949241236,0.12541439159798534,0.7228905232427577,0.15231248855520968,0.5669123958189437,0.5834292970895113,0.5101902726902726,0.27250213653212524,0.22310291742378358,0.10422374847374846,0.07114356408573928,0.20918095238095238,0.08299921507064364,0.2625756667009885,0.1781751956342669,0.08988090551181102,0.2009072342519685,0.09599862204724409,0.2149099409448819,0.21746298668032787,0.08261926229508196,0.10942548118985126,0.1239608247806039,0.15720954930571898,0.1567911069939787,0.05775027870680045,0.13605943291179512,0.0965046213476446,0.09614851268591426,1
3.0_1754_SLE_managed,0.1126645751633987,0.16169552441229657,0.16055461762075132,0.31033866279069766,0.3053607454369246,0.263675064811772,0.10520110375275939,0.15600654069767442,0.12023742510249133,0.0827787447257384,0.19339238970588235,0.34069417099218424,0.21714039912005026,0.40267557676391474,0.09703111814345992,0.19438182904411763,0.30594346590909094,0.08292306170886077,0.294520932799425,0.244189068627451,0.46997642533936657,0.18273581699346403,0.21061682412790697,0.23280357647058822,0.2524047807414105,0.3000368137254902,0.19448389705882355,0.2193555019852524,0.10567012301788839,0.18589464662447258,0.1561652288072018,0.15441578195181707,0.18088165454545455,0.2692397372159091,0.21446759259259257,0.12095770398481974,0.263812794117647,0.07893447189922481,0.2940361555232558,0.12859388458225668,0.04996117647058823,0.28670079102281093,0.37855628959276016,0.2747995217071376,0.16634829298572315,0.25614907467532466,0.16831892405063292,0.2148086657101865,0.7118458017727639,0.20264148566435405,0.1759242290976821,0.7682207820357204,0.19326818550567876,0.6347227244582043,0.6580204841713221,0.6169901888643611,0.3996398975791434,0.36735162895927603,0.11878982707873435,0.11707743863049096,0.25630669610007356,0.11328287606433302,0.36372622788640596,0.2234735824992241,0.14584767441860463,0.28080850290697673,0.15228168604651163,0.277218507751938,0.2418907733386076,0.09788164556962024,0.13728264705882354,0.20791990196078433,0.23363048683160414,0.2642158002735978,0.10052875755830694,0.22308759358288768,0.15048520201242363,0.12018313953488373,1
2.0_1270_SLE_managed,0.1469849507129869,0.15139655727155726,0.14693345330181923,0.29759338144009934,0.2835406299791641,0.23567076158276268,0.10081582914572865,0.11663384543761639,0.1133905240488155,0.07606024774774775,0.15731183991608796,0.3158147494227896,0.19840169988424178,0.383790540266277,0.0970533033033033,0.16328937540374674,0.2896842174369748,0.07611106418918918,0.2740701180320206,0.14479922121734137,0.3684271682236798,0.14951967592592594,0.19401556680633147,0.230333931955211,0.23929037966537967,0.2504501686764284,0.1630689019097222,0.21315730458282237,0.09485252180843998,0.1754796358858859,0.11582800204241005,0.13504628015111886,0.1747994537815126,0.25648862591911764,0.2022101782881578,0.10215898484169654,0.23844920865633074,0.056953711786157664,0.28390783577746737,0.11587421546313538,0.046526982060185185,0.25673283082077053,0.2968917047637978,0.2685353433835846,0.14979517778860205,0.23677756102440978,0.16028738738738738,0.15348110333816517,0.7216128839097141,0.1935940117252931,0.17044442917713568,0.7521509626064421,0.17701113529080595,0.6422327394714176,0.6373702305569086,0.5979547738693467,0.3716754749147589,0.32644267209964883,0.11727219430485764,0.09659686012828471,0.251899581239531,0.13248420674802586,0.34276841055772045,0.2063067918899172,0.1460506284916201,0.2831245053538175,0.1341028165735568,0.29295231998758536,0.2215350506756757,0.09770810810810811,0.1265062015503876,0.1721175250771605,0.21357555145779694,0.24771491948734803,0.09932412060301507,0.1380596272805575,0.14428453313077014,0.13464998448168838,1
2.0_1767_SLE_managed,0.06735811625663289,0.14903373015873014,0.13218855311355313,0.20340863095238093,0.2166727099714529,0.19649511097314917,0.06605820328542093,0.07666593915343915,0.0604419184511587,0.04571450617283951,0.11734560763888889,0.23896770076030857,0.17706274131274133,0.2773407816622691,0.045080246913580244,0.12948847910636757,0.25475454545454546,0.07956250000000001,0.21016277875937156,0.13362061324167873,0.3237733496604698,0.0795195987654321,0.15413082217261906,0.16567621201157742,0.19967482363315697,0.16509472986010615,0.11059413194444444,0.18357883275261325,0.07796560925881507,0.15737364969135803,0.08472119815668201,0.1333757467144564,0.1364871818181818,0.20950142045454548,0.15820739271017048,0.05734862903225806,0.1573650280390738,0.04260863095238095,0.22678534226190475,0.07690546737213404,0.02759489583333333,0.19375456878850103,0.24960081542914395,0.21912854209445584,0.11066499999999999,0.20286891233766233,0.12542055555555556,0.14669878401750733,0.6562745524651586,0.14917667387797007,0.1131730781570842,0.7158108828006088,0.15728690476190477,0.5787533354914057,0.5624692172383465,0.48293075519050876,0.285626731530343,0.25015912000445284,0.054780458590006846,0.07321397156084657,0.21539407939767283,0.07124310648283955,0.2497206670514512,0.15115738374010554,0.10941785714285715,0.2069669642857143,0.08777285714285715,0.2563415674603175,0.17029817708333336,0.07076851851851852,0.07834303545586108,0.11820385802469136,0.16138112514134942,0.16581372549019607,0.053970560664226404,0.15447301341928693,0.08844397354472087,0.06597883597883598,1
2.0_1420_SLE_managed,0.10283347153123272,0.15780965045592704,0.14810965044070512,0.29134027777777777,0.2720346566230295,0.26188561268336047,0.06564700498132005,0.11994337745949074,0.07252561821739904,0.07436414007092199,0.13064322189245808,0.30199780384369423,0.20164139921171173,0.3634429226140498,0.0929188829787234,0.1324081156716418,0.2483222163865546,0.09107696143617022,0.26187168032668195,0.15585062781331438,0.3761240637471981,0.1269957790192427,0.14775266520182292,0.20254019545131488,0.20678522353090173,0.2367230514096186,0.18080750698324022,0.2029592066819106,0.0782169300053431,0.17120716976950356,0.12865194472446237,0.13239524708304737,0.11926867647058824,0.17649970456932773,0.18679791184413583,0.08399661200216255,0.23870999911158494,0.054066867404513885,0.2777170003255208,0.09331351273148147,0.041735492318435756,0.25702902656704024,0.30712567656224377,0.23752096305520962,0.10822560873215786,0.20241053921568627,0.11518228723404256,0.1769501187442578,0.6987887081227911,0.16049761682381544,0.11048571275684932,0.7691134873214807,0.17848439014050388,0.6225649883415005,0.6043741020617595,0.5339822540473226,0.3381229796389589,0.3040337324367175,0.06526411374014114,0.09816640444155093,0.23353418430884185,0.07140188578544743,0.32205428736356,0.12750092162573468,0.11444724392361111,0.26515714518229166,0.13544082031250002,0.2588117947048611,0.13939436502659575,0.09013962765957446,0.1263636105188344,0.16823051675977654,0.2294775998560633,0.21300582107843136,0.06895978396231522,0.1674954448536538,0.10722245069361987,0.11025296585648148,1
2.0_1014_SLE_managed,0.1397095013414747,0.17685379464285714,0.0,0.0,0.26370651476251605,0.2479931248930222,0.09147519736842105,0.0,0.16821146616541352,0.07010026041666666,0.15162420001153137,0.2927189722617354,0.0,0.35451192208212096,0.09795833333333333,0.15408406731369692,0.2691849112426035,0.11774967447916666,0.2535863678090575,0.19712926727726895,0.4082604720425287,0.13534004715047152,0.0,0.20601213988343048,0.2381909722222222,0.23306000208159866,0.20610401291512917,0.0,0.0875472841901067,0.20246723090277777,0.0,0.15523807123655917,0.1659305621301775,0.23467693694526628,0.0,0.08326044518509702,0.29476561199000834,0.0,0.0,0.0,0.031022082564575646,0.23617861842105262,0.3069128290527125,0.2666918859649123,0.1425829340446169,0.23157959988729218,0.15997333333333333,0.18342325501106801,0.6968105773727373,0.18239792841478697,0.14775282689144736,0.7622194634703195,0.0,0.628081832391136,0.6089419926716241,0.5527134502923976,0.3227930710475267,0.31546996092999424,0.18442763157894737,0.0,0.25142017543859646,0.11554746240601503,0.3215613482056256,0.17799873454170706,0.0,0.0,0.0,0.0,0.21835587565104167,0.09428854166666667,0.15323959200666112,0.15859991287412875,0.23368473742552306,0.0,0.09222153890160183,0.16811494209370978,0.1520325887392901,0.0,1
